Region,LAWASiteID,LAWAWellName,Latitude,Longitude,Chloride,Dissolved reactive phosphorus,E. coli,Electrical conductivity,Nitrate nitrogen
Canterbury,LAWA-102587,M36/5248,-43.58636078,172.4139361,16.4,0.00545,1.0789473684210527,23.1,6.3875
Canterbury,LAWA-102588,M36/5255,-43.61985761,172.4806657,14.295238095238094,0.008016666666666667,1.380952380952381,18.704761904761906,2.7857142857142856
Canterbury,LAWA-102589,M36/7734,-43.68712052,172.3192957,11.658333333333333,0.004271428571428571,1.0,19.170833333333334,5.304166666666666
Canterbury,LAWA-102590,M36/8187,-43.59929686,172.3145916,14.143902439024389,0.0020363636363636365,1.0,19.807317073170733,8.41219512195122
Canterbury,LAWA-102591,M37/0130,-43.87142725,172.2849585,3.5714285714285716,0.004258333333333334,1.0,11.448275862068966,1.1510714285714285
Canterbury,LAWA-102592,M37/0242,-43.8725759,172.2829419,4.678787878787879,0.0048,1.0,12.06060606060606,1.3060606060606061
Canterbury,LAWA-102593,M37/0287,-43.83484978,172.5448038,5.3538461538461535,0.006509090909090909,1.0,16.426923076923078,0.07676923076923077
Canterbury,LAWA-102594,M37/0463,-43.85714314,172.3286986,3.8,0.00924375,1.0,10.696296296296296,1.452962962962963
Canterbury,LAWA-102595,M37/0499,-43.83965811,172.3122286,13.813333333333333,0.002644444444444444,1.0,25.720000000000002,7.446666666666667
Canterbury,LAWA-102596,N32/0062,-42.71464176,173.0182964,11.192307692307692,0.004520000000000001,2.2,29.200000000000003,10.153846153846153
Canterbury,LAWA-102597,N32/0108,-42.72911277,173.2192425,2.8434782608695657,0.012884615384615385,1.1304347826086956,11.673913043478262,0.63
Canterbury,LAWA-102598,N32/0491,-42.66874255,172.8618762,27.416666666666668,0.027200000000000002,9.555555555555555,40.355555555555554,5.833333333333333
Canterbury,LAWA-102599,N33/0103,-42.79024612,172.8354423,4.144,0.007846153846153846,1.1666666666666667,15.75,4.124
Canterbury,LAWA-102600,N33/0166,-42.74889541,173.2233205,109.05,0.007308333333333333,2.05,72.11,14.01
Canterbury,LAWA-102601,N33/0194,-42.80015125,172.794425,4.079591836734694,0.006136363636363637,1.2040816326530612,18.122448979591837,4.926530612244898
Canterbury,LAWA-102602,N33/0200,-42.75080956,172.9391972,7.804545454545454,0.003881818181818182,1.7619047619047619,35.20454545454545,13.44090909090909
Canterbury,LAWA-102603,N33/0204,-42.77646432,172.9366263,13.571428571428571,0.010981818181818183,1.0,30.33809523809524,0.2497142857142857
Canterbury,LAWA-102604,N33/0205,-42.76505462,172.8891858,4.874117647058823,0.01363529411764706,1.0,29.397435897435898,7.211764705882353
Canterbury,LAWA-102605,N34/0062,-43.1601967,172.7874151,73.14285714285714,0.01725,1.0,55.574285714285715,0.27314285714285713
Canterbury,LAWA-102606,N34/0064,-43.15991679,172.7869611,59.12,0.04606363636363637,1.0,53.448,0.15832000000000002
Canterbury,LAWA-102607,N34/0109,-43.04529802,172.7772799,29.82,0.020142857142857146,1.0,56.878,10.47
Canterbury,LAWA-102608,O31/0107,-42.37312495,173.6349206,3.6639999999999997,0.005614285714285715,1.0,21.215999999999998,0.7386
Canterbury,LAWA-102609,O31/0121,-42.35785289,173.6772677,6.890000000000001,0.014925,1.0,15.865,0.8619999999999999
Canterbury,LAWA-102610,O31/0196,-42.39428336,173.6103039,5.975,0.005754545454545454,1.0,29.23,1.6524999999999999
Canterbury,LAWA-102611,O31/0219,-42.4115036,173.6399079,7.372222222222222,0.00716,1.0,21.5,0.6116666666666667
Canterbury,LAWA-102612,O33/0049,-42.81094968,173.2577063,115.6,0.006709090909090909,1.0909090909090908,64.62444444444444,11.36888888888889
Canterbury,LAWA-102613,O33/0061,-42.81134883,173.2725387,69.10526315789474,0.143,1.0,77.15789473684211,2.328421052631579
Canterbury,LAWA-102614,O33/0078,-42.73891715,173.2807457,3.5571428571428574,0.0015538461538461537,1.1904761904761905,13.666666666666666,0.4795238095238095
Canterbury,LAWA-102615,BY19/0026,-44.07203178,171.331875,6.551351351351352,0.005718181818181818,1.162162162162162,15.427027027027027,4.681891891891891
Canterbury,LAWA-102616,BY21/0199,-43.92289027,171.6927825,20.157142857142855,0.0014857142857142857,1.0,39.885714285714286,19.542857142857144
Canterbury,LAWA-102617,CA19/0055,-44.73634515,171.0866821,24.8,0.02024,1.0,22.94,0.388
